"collectioncode","catalognumber","scientificname","commonname","datelastmodified","detectedby","receiver_group","station","receiver","bottom_depth","receiver_depth","tagname","codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","datecollected","timezone","longitude","latitude","the_geom","yearcollected","monthcollected","daycollected","julianday","timeofday","local_area","notes","citation","unqdetecid","contact_poc","contact_pi"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",173,NA,NA,"ADC","2022-02-18 01:49:00","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,1.81666666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20397","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",173,NA,NA,"ADC","2022-02-18 01:53:30","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,1.89166666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20400","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",173,NA,NA,"ADC","2022-02-18 01:57:36","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,1.96,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20402","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",172,NA,NA,"ADC","2022-02-18 02:04:10","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.06944444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20405","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",172,NA,NA,"ADC","2022-02-18 02:11:01","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.18361111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20409","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",172,NA,NA,"ADC","2022-02-18 02:18:58","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.31611111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20411","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",172,NA,NA,"ADC","2022-02-18 02:22:30","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.375,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20414","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",172,NA,NA,"ADC","2022-02-18 02:26:21","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.43916666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20415","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:30:49","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.51361111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20419","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:34:49","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.58027777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20420","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:39:35","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.65972222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20421","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:44:12","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.73666666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20425","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:48:32","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.80888888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20426","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 02:56:35","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,2.94305555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20434","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:00:15","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.00416666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20439","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:07:34","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.12611111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20443","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:10:49","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.18027777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20451","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:14:03","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.23416666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20456","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487551-W","487551",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:14:05","UTC",-80.79027,28.62344,"0101000020E6100000A3409FC8933254C0AB048BC3999F3C40",2022,2,18,49,3.23472222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20457","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:17:18","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.28833333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20459","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:20:34","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.34277777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20468","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:20:37","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.34361111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20469","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:23:51","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.3975,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20473","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487551-W","487551",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:23:53","UTC",-80.79027,28.62344,"0101000020E6100000A3409FC8933254C0AB048BC3999F3C40",2022,2,18,49,3.39805555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20474","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:27:11","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.45305555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20476","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:30:36","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.51,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20481","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:34:13","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.57027777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20485","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:42:42","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,2,18,49,3.71166666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20495","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:42:45","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.7125,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20497","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",171,NA,NA,"ADC","2022-02-18 03:47:03","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.78416666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20501","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",170,NA,NA,"ADC","2022-02-18 03:50:44","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.84555555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20507","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",170,NA,NA,"ADC","2022-02-18 03:54:52","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.91444444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20511","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",170,NA,NA,"ADC","2022-02-18 03:58:14","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,3.97055555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20513","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",170,NA,NA,"ADC","2022-02-18 04:01:42","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,4.02833333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20521","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",169,NA,NA,"ADC","2022-02-18 04:05:24","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,4.09,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20525","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6138-2022-02-17","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6138","A69-9007","A69-9007-6138",169,NA,NA,"ADC","2022-02-18 04:09:33","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,2,18,49,4.15916666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6138-20529","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
