"collectioncode","catalognumber","scientificname","commonname","datelastmodified","detectedby","receiver_group","station","receiver","bottom_depth","receiver_depth","tagname","codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","datecollected","timezone","longitude","latitude","the_geom","yearcollected","monthcollected","daycollected","julianday","timeofday","local_area","notes","citation","unqdetecid","contact_poc","contact_pi"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 21:37:47","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.6297222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42915","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 21:41:08","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.6855555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42920","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 21:48:15","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.8041666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42926","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 21:52:20","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.8722222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42928","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 21:57:14","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.9538888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42932","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 22:02:08","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.0355555555556,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42936","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",195,NA,NA,"ADC","2022-03-09 22:11:56","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.1988888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42945","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",194,NA,NA,"ADC","2022-03-09 22:30:53","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.5147222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42962","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",191,NA,NA,"ADC","2022-03-09 23:42:59","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,23.7163888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-42988","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",185,NA,NA,"ADC","2022-03-10 00:46:36","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,0.776666666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43031","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",185,NA,NA,"ADC","2022-03-10 00:55:16","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,0.921111111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43041","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",185,NA,NA,"ADC","2022-03-10 00:58:40","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,0.977777777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43044","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",185,NA,NA,"ADC","2022-03-10 01:02:12","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.03666666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43050","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",184,NA,NA,"ADC","2022-03-10 01:06:01","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.10027777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43054","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",184,NA,NA,"ADC","2022-03-10 01:10:25","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.17361111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43060","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",185,NA,NA,"ADC","2022-03-10 01:14:18","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.23833333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43067","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",186,NA,NA,"ADC","2022-03-10 01:18:51","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.31416666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43072","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 01:23:01","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.38361111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43076","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 01:26:27","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.44083333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43079","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",190,NA,NA,"ADC","2022-03-10 01:38:49","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.64694444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43096","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",190,NA,NA,"ADC","2022-03-10 01:47:43","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.79527777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43112","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 01:55:33","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.92583333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43127","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",190,NA,NA,"ADC","2022-03-10 01:58:56","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,1.98222222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43130","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:14:15","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.2375,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43153","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 02:18:27","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.3075,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43156","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 02:25:36","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.42666666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43169","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:29:43","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.49527777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43171","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 02:36:31","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.60861111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43182","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487550-SE","487550",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 02:40:12","UTC",-80.78626,28.6223,"0101000020E6100000CA897615523254C0014D840D4F9F3C40",2022,3,10,69,2.67,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43187","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 02:44:15","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.7375,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43195","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:49:08","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.81888888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43199","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:53:59","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.89972222222222,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43211","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487551-W","487551",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:54:00","UTC",-80.79027,28.62344,"0101000020E6100000A3409FC8933254C0AB048BC3999F3C40",2022,3,10,69,2.9,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43212","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",188,NA,NA,"ADC","2022-03-10 02:58:49","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,2.98027777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43216","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6143-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6143","A69-9007","A69-9007-6143",189,NA,NA,"ADC","2022-03-10 03:03:34","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,10,69,3.05944444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6143-43225","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
